42679,285,-9.442731,2.590526,-0.215478
42680,286,-8.173804,2.647987,-1.240196
42681,287,-9.490615,2.624045,-0.047884
42682,288,-9.308656,2.585738,0.134075
42683,289,-9.548076,2.647987,0.392649
42684,290,-9.423578,2.60968,-0.004788
42685,291,-9.557653,2.403778,-0.11971
42687,293,-9.399636,2.595315,0.014365
42688,294,-9.35654,2.528277,-0.383072
42689,295,-9.557653,2.528277,-0.105345
42690,296,-9.351752,2.595315,0.009577
42691,297,-9.457097,2.619257,0.033519
42692,298,-9.524134,2.600103,0.014365
42693,299,-10.840945,2.264915,2.274492
42694,300,-9.56723,2.667141,-0.019154
42695,301,-9.495404,2.825158,-0.057461
42696,302,-9.481039,2.619257,0.067038
42697,303,-9.548076,2.499547,-0.057461
42698,304,-9.830592,3.232172,-1.474828
42699,305,-9.442731,2.624045,0.138864
42700,306,-9.308656,2.528277,0.612916
42701,307,-8.916007,1.972822,-0.019154
42702,308,-9.394847,2.667141,-0.177171
42703,309,-9.504981,2.628833,-0.033519
42704,310,-9.481039,2.619257,-0.076614
42705,311,-9.375694,2.753332,-0.062249
42706,312,-9.495404,2.691083,-0.014365
42707,313,-9.437943,2.355894,0.512359
42708,314,-9.753978,2.528277,0.062249
42709,315,-9.366117,2.719813,0.02873
42710,316,-9.418789,2.595315,-0.105345
42711,317,-9.069236,2.274492,0.009577
42712,318,-9.471462,2.590526,0.014365
42713,319,-9.404424,2.15957,0.905008
42714,320,-9.457097,2.72939,-0.349553
42715,321,-9.605537,2.853888,-0.110133
42716,322,-11.530475,3.404555,-0.679953
42717,323,-9.270349,2.853888,0.272939
42718,324,-9.251195,4.414908,2.537854
42719,325,-9.543288,2.504335,0.378284
42720,326,-9.562441,2.485181,-0.220267
42721,327,-10.472238,2.873042,-0.818817
42722,328,-9.629479,2.628833,-0.229843
42723,329,-9.437943,2.748544,-0.3304
42724,330,-9.414001,2.595315,-0.052672
42725,331,-9.318233,2.604891,0.474052
42726,332,-9.155427,3.466804,-0.220267
42727,333,-9.442731,2.365471,0.081403
42728,334,-9.519346,2.647987,0.067038
42729,335,-9.811438,2.973598,0.167594
42730,336,-8.963891,2.700659,1.489193
42731,337,-9.160216,2.667141,0.354342
42732,338,-9.289502,3.011906,-0.081403
42733,339,-9.562441,2.624045,-0.287304
42734,340,-9.404424,2.595315,-0.019154
42735,341,-9.136274,2.1883,0.004788
42736,342,-9.634267,2.346318,0.110133
42737,343,-9.366117,2.782062,-0.129287
42738,344,-9.414001,2.628833,-0.229843
42739,345,-9.160216,2.504335,0.742203
42740,346,-9.682152,2.777274,-0.253785
42741,347,-9.461885,2.561796,0.023942
42742,348,-9.787496,2.657564,-0.095768
42743,349,-9.437943,2.595315,0.043096
42744,350,-9.47625,2.777274,0.129287
42745,351,-9.351752,2.643199,0.162806
42746,352,-9.452308,2.624045,0.043096
42747,353,-9.466673,2.557007,0.052672
42748,354,-9.452308,2.614468,-0.043096
42749,355,-9.437943,2.604891,0.081403
42750,356,-9.409213,2.633622,0.023942
42751,357,-9.32781,2.624045,-0.062249
42752,358,-9.428366,2.604891,0.047884
42753,359,-10.884041,4.242525,-0.402226
42754,360,-9.509769,2.671929,0.201113
42755,361,-9.437943,2.705448,0.038307
42756,362,-9.011775,2.236184,-0.248997
42757,363,-9.902418,2.442086,0.124498
42758,364,-9.193734,2.60968,0.464475
42759,365,-9.428366,2.60968,-0.143652
42760,366,-9.442731,2.60968,0.076614
42761,367,-9.380482,2.662352,0.02873
42762,368,-9.481039,2.695871,-0.134075
42763,369,-9.428366,2.873042,0.138864
42764,370,-9.361328,2.600103,0
42765,371,-9.615114,2.762909,0.272939
42766,372,-9.414001,4.060566,-1.58975
42767,373,-9.351752,2.624045,-0.009577
42768,374,-9.44752,2.5187,0.062249
42769,375,-9.404424,2.604891,0.004788
42770,376,-9.797073,2.911349,-0.186748
42771,377,-9.409213,2.662352,0.043096
42772,378,-9.035717,1.987187,0.363919
42773,379,-9.346963,2.614468,0.134075
42774,380,-9.366117,2.647987,0.033519
42775,381,-9.586383,2.600103,0.038307
42776,382,-9.514557,2.628833,0.038307
42777,383,-9.337386,2.619257,-0.038307
42778,384,-9.409213,2.614468,-0.019154
42779,385,-9.543288,2.557007,-0.110133
42780,386,-9.375694,2.384625,0.531513
42781,387,-9.35654,2.628833,0.014365
42782,388,-9.591172,2.561796,0
42783,389,-9.361328,2.557007,0.009577
42784,390,-9.35654,2.63841,-0.129287
42785,391,-9.485827,2.619257,0.076614
42786,392,-18.918982,4.836287,-6.301539
42787,393,-9.318233,2.715025,0.301669
42788,394,-9.346963,2.365471,0.608127
42789,395,-8.480262,1.714248,-0.229843
42790,396,-9.509769,2.643199,-0.004788
42791,397,-9.672575,2.595315,-0.258574
42792,398,-9.179369,2.533065,0.416591
42793,399,-9.629479,2.552219,-0.497994
42794,400,-9.437943,2.614468,-0.033519
42795,401,-9.457097,2.671929,0
42796,402,-9.35654,2.614468,0.014365
42797,403,-9.548076,2.624045,0.071826
42798,404,-9.725247,2.75812,-0.167594
42799,405,-9.629479,2.647987,0.019154
42800,406,-9.615114,2.782062,-0.067038
42801,407,-9.437943,2.60968,0.023942
42802,408,-9.437943,2.724601,-0.387861
42803,409,-9.452308,2.753332,-0.076614
42804,410,-9.662998,3.055001,-2.911349
42805,411,-9.299079,2.590526,-0.081403
42806,412,-9.337386,2.528277,0.397437
42807,413,-9.466673,2.619257,-0.100556
42808,414,-9.47625,2.528277,0.023942
42809,415,-9.643844,2.561796,-0.038307
42810,416,-9.313444,2.403778,0.047884
42811,417,-9.643844,2.614468,-0.071826
42812,418,-9.414001,2.542642,0.095768
42813,419,-8.355764,3.021482,2.346318
42814,420,-8.738836,2.173935,-0.699107
42815,421,-9.643844,2.547431,0.129287
42816,422,-10.290279,3.270479,-5.291186
42817,423,-9.519346,2.509123,0.052672
42818,424,-9.385271,2.595315,0.009577
42819,425,-9.461885,2.628833,-0.004788
42820,426,-9.385271,2.643199,0.105345
42821,427,-9.495404,2.566584,0.071826
42822,428,-9.409213,2.643199,-0.02873
42823,429,-9.461885,2.63841,-0.009577
42824,430,-9.47625,2.604891,-0.009577
42825,431,-9.452308,2.614468,-0.009577
42826,432,-9.351752,2.619257,-0.02873
42827,433,-9.442731,2.60968,-0.038307
42828,434,-9.394847,2.624045,0.067038
42829,435,-9.485827,2.63841,0.043096
42830,436,-9.423578,2.590526,0.009577
42831,437,-9.433155,2.628833,0
42832,438,-9.481039,2.628833,0.067038
42833,439,-9.452308,2.624045,0.009577
42834,440,-9.423578,2.643199,0.100556
42835,441,-9.471462,2.60968,-0.009577
42836,442,-9.399636,2.628833,-0.023942
42837,443,-9.457097,2.628833,0.033519
42838,444,-9.457097,2.624045,0.052672
42839,445,-9.47625,2.652775,-0.023942
42840,446,-9.399636,2.63841,0.057461
42841,447,-9.461885,2.614468,0.086191
42842,448,-9.471462,2.614468,0.023942
42843,449,-9.44752,2.614468,-0.057461
42844,450,-9.466673,2.619257,0.014365
42845,451,-9.414001,2.604891,0.033519
42846,452,-9.461885,2.624045,0
42847,453,-9.433155,2.595315,0.004788
42848,454,-9.466673,2.595315,-0.014365
42850,456,-9.44752,2.580949,0.043096
42851,457,-9.414001,2.619257,0.023942
42852,458,-9.399636,2.619257,0.038307
42853,459,-9.433155,2.60968,0.052672
42854,460,-9.437943,2.628833,-0.02873
42855,461,-9.452308,2.652775,0.019154
42856,462,-9.423578,2.614468,0.014365
42857,463,-9.457097,2.628833,-0.009577
42858,464,-9.44752,2.604891,0.038307
42859,465,-9.437943,2.619257,-0.019154
42860,466,-9.461885,2.643199,0.02873
42861,467,-9.44752,2.633622,0.057461
42862,468,-9.466673,2.571373,0.043096
42863,469,-9.457097,2.614468,-0.019154
42864,470,-9.423578,2.662352,0.052672
42865,471,-9.423578,2.614468,0
42866,472,-9.457097,2.633622,0.009577
42867,473,-9.471462,2.595315,0.02873
42868,474,-9.366117,2.619257,0.023942
42869,475,-9.375694,2.624045,0.086191
42870,476,-10.290279,3.701436,0.234632
42871,477,-9.514557,2.662352,0.009577
42872,478,-9.380482,2.590526,-0.004788
42873,479,-9.461885,2.624045,0.062249
42874,480,-9.44752,2.624045,0.047884
42875,481,-9.390059,2.624045,0
42876,482,-9.457097,2.614468,0.014365
42877,483,-9.466673,2.624045,0.124498
42878,484,-9.730036,3.002329,-0.244209
42879,485,-9.490615,2.628833,-0.047884
42880,486,-9.404424,2.590526,0.110133
42881,487,-9.457097,2.633622,0.009577
42882,488,-9.533711,2.662352,-0.09098
42883,489,-9.394847,2.619257,0.02873
42884,490,-9.423578,2.590526,0.038307
42885,491,-9.437943,2.628833,-0.009577
42886,492,-9.466673,2.628833,0.047884
42887,493,-9.457097,2.628833,0.057461
42888,494,-9.409213,2.604891,-0.043096
42889,495,-9.461885,2.60968,0.124498
42890,496,-9.414001,2.643199,0
42891,497,-9.533711,2.600103,0.057461
42892,498,-9.361328,2.533065,0.09098
42893,499,-9.442731,2.595315,0.009577
42894,500,-9.428366,2.647987,0.014365
42895,501,-9.385271,2.624045,0.047884
42896,502,-9.495404,2.60968,0.043096
42897,503,-9.35654,2.633622,0.02873
42898,504,-9.471462,2.633622,-0.02873
42899,505,-9.433155,2.63841,0.02873
42900,506,-9.404424,2.624045,0.038307
42901,507,-9.404424,2.590526,0.023942
42902,508,-9.418789,2.619257,-0.009577
42903,509,-9.418789,2.619257,0.009577
42904,510,-9.485827,2.643199,0.114922
42905,511,-9.414001,2.647987,0.038307
42906,512,-9.481039,2.619257,0.009577
42907,513,-9.485827,2.542642,0.177171
42908,514,-9.418789,2.628833,0.052672
42909,515,-9.466673,2.614468,-0.043096
42910,516,-9.763554,2.695871,-0.038307
42911,517,-9.44752,2.647987,-0.023942
42912,518,-9.600749,2.585738,-0.124498
42913,519,-9.485827,2.60968,-0.009577
42914,520,-9.404424,2.60968,0.057461
42915,521,-9.418789,2.614468,-0.009577
42916,522,-9.47625,2.628833,0
42917,523,-9.409213,2.63841,0
42918,524,-9.409213,2.63841,0.071826
42919,525,-9.44752,2.604891,0.014365
42920,526,-9.457097,2.595315,-0.033519
42921,527,-9.404424,2.600103,0.023942
42922,528,-9.47625,2.624045,0.014365
42923,529,-9.452308,2.643199,-0.043096
42924,530,-9.404424,2.600103,0.02873
42925,531,-9.47625,2.715025,0.047884
42926,532,-9.437943,2.643199,0.038307
42927,533,-9.289502,2.614468,-0.004788
42928,534,-9.428366,2.624045,0
42929,535,-9.404424,2.647987,0.019154
42930,536,-9.370905,2.624045,3.572149
42931,537,-9.351752,2.576161,0.019154
42932,538,-9.390059,2.600103,0.023942
42933,539,-9.433155,2.624045,0.057461
42934,540,-9.385271,2.595315,0.052672
42935,541,-9.351752,2.600103,0
42936,542,-9.342175,2.624045,0.02873
42937,543,-9.481039,2.628833,-0.02873
42938,544,-9.500192,2.60968,-0.004788
42939,545,-9.44752,2.619257,-0.004788
42940,546,-9.481039,2.619257,-0.105345
42941,547,-9.442731,2.643199,0.062249
42942,548,-9.404424,2.614468,-0.004788
42943,549,-9.437943,2.671929,0.047884
42944,550,-9.466673,2.63841,0.004788
42945,551,-9.485827,2.614468,0.004788
42946,552,-9.418789,2.624045,0.052672
42947,553,-9.466673,2.600103,-0.043096
42948,554,-9.423578,2.628833,0
42949,555,-9.457097,2.619257,0.043096
42950,556,-9.418789,2.643199,0.047884
42951,557,-9.428366,2.624045,0.023942
42952,558,-9.433155,2.624045,0.009577
42953,559,-9.471462,2.619257,0.019154
42954,560,-9.442731,2.604891,0.043096
42955,561,-9.437943,2.604891,0.057461
42956,562,-9.452308,2.63841,0.023942
42957,563,-9.423578,2.633622,0.014365
42958,564,-9.409213,2.595315,0.038307
42959,565,-9.423578,2.624045,-0.009577
42960,566,-9.423578,2.628833,-0.023942
42961,567,-9.485827,2.667141,0.014365
42962,568,-9.418789,2.561796,0.02873
42963,569,-9.452308,2.619257,-0.033519
42964,570,-9.394847,2.633622,0.067038
42965,571,-9.428366,2.614468,-0.033519
42966,572,-9.442731,2.633622,-0.019154
42967,573,-9.433155,2.60968,0.019154
42968,574,-9.35654,2.604891,-0.023942
42969,575,-9.437943,2.580949,0.076614
42970,576,-9.380482,2.647987,-0.02873
42971,577,-9.490615,2.662352,-0.071826
42972,578,-9.452308,2.647987,-0.086191
42973,579,-9.409213,2.600103,0.148441
42974,580,-9.500192,2.619257,0.033519
42975,581,-9.332598,2.595315,0.038307
42976,582,-9.437943,2.652775,0.033519
42977,583,-9.485827,2.63841,-0.004788
42978,584,-9.394847,2.657564,0.071826
42979,585,-9.423578,2.624045,-0.038307
42980,586,-9.313444,2.619257,0.047884
42981,587,-9.418789,2.614468,-0.067038
42982,588,-9.107543,2.557007,0.11971
42983,589,-9.394847,2.63841,0.023942
42984,590,-9.390059,2.624045,-0.038307
42985,591,-9.500192,2.715025,0.095768
42986,592,-9.504981,2.576161,-0.004788
42987,593,-9.466673,2.619257,0.043096
42988,594,-9.414001,2.662352,-0.043096
42989,595,-9.44752,2.619257,-0.009577
42990,596,-9.270349,2.624045,0.114922
42991,597,-9.414001,2.633622,0.02873
42992,598,-9.390059,2.614468,-0.033519
42993,599,-9.35654,2.604891,0.047884
42994,600,-9.519346,2.628833,0.033519
42995,601,-9.433155,2.619257,0.004788
42996,602,-9.471462,2.60968,0.043096
42997,603,-9.409213,2.604891,-0.038307
42998,604,-9.452308,2.600103,0.014365
42999,605,-9.433155,2.628833,-0.023942
43001,607,-9.428366,2.600103,0.062249
43002,608,-9.385271,2.614468,0
43003,609,-9.409213,2.60968,0.033519
43004,610,-9.437943,2.619257,0
43005,611,-9.466673,2.633622,0.071826
43006,612,-9.457097,2.628833,0.019154
43007,613,-9.418789,2.667141,-0.038307
43008,614,-9.471462,2.624045,0.02873
43009,615,-9.433155,2.614468,0.004788
43010,616,-9.452308,2.624045,0.052672
43011,617,-9.433155,2.619257,0.038307
43012,618,-9.414001,2.628833,-0.02873
43013,619,-9.471462,2.604891,0.038307
43014,620,-9.442731,2.624045,0
43015,621,-9.423578,2.60968,0.071826
43016,622,-9.423578,2.600103,0.071826
43017,623,-9.414001,2.614468,0.057461
43018,624,-9.466673,2.647987,-0.004788
43019,625,-9.466673,2.619257,0.076614
43020,626,-9.380482,2.628833,0.038307
43021,627,-9.423578,2.595315,-0.038307
43022,628,-9.437943,2.60968,0.004788
43023,629,-9.461885,2.652775,0
43024,630,-9.44752,2.624045,0.081403
43025,631,-9.485827,2.647987,0.071826
43026,632,-9.481039,2.624045,0.023942
43027,633,-9.485827,2.604891,-0.014365
43028,634,-9.323021,2.719813,0.153229
43029,635,-10.16578,2.839523,-0.761356
43030,636,-9.44752,2.624045,-0.100556
43031,637,-8.719682,1.819593,0.593762
43032,638,-9.394847,2.671929,0.047884
43033,639,-9.916783,2.528277,0.526724
43034,640,-9.160216,2.657564,0.038307
43035,641,-9.399636,2.628833,-0.043096
43036,642,-9.437943,2.557007,-0.067038
43037,643,-9.418789,2.624045,-0.014365
43038,644,-9.457097,2.681506,0
43039,645,-9.519346,2.686294,0.02873
43040,646,-9.519346,2.576161,0
43041,647,-9.414001,2.619257,0.086191
43042,648,-9.509769,2.647987,0.019154
43043,649,-9.500192,2.600103,-0.009577
43044,650,-9.461885,2.604891,-0.023942
43045,651,-9.418789,2.63841,0.014365
43046,652,-9.380482,2.60968,-0.095768
43047,653,-9.423578,2.590526,0.009577
43048,654,-9.629479,2.715025,0.277727
43049,655,-9.337386,2.557007,0.052672
43050,656,-9.461885,2.595315,0.014365
43051,657,-9.452308,2.624045,0.023942
43052,658,-9.433155,2.633622,0.047884
43053,659,-9.433155,2.590526,0.014365
43054,660,-9.495404,2.671929,0.014365
43055,661,-9.23683,2.293645,-1.039084
